"id","name","parent","Cases","Growth","FIPS","Cases_2020-01-22","Cases_2020-01-23","Cases_2020-01-24","Cases_2020-01-25","Cases_2020-01-26","Cases_2020-01-27","Cases_2020-01-28","Cases_2020-01-29","Cases_2020-01-30","Cases_2020-01-31","Cases_2020-02-01","Cases_2020-02-02","Cases_2020-02-03","Cases_2020-02-04","Cases_2020-02-05","Cases_2020-02-06","Cases_2020-02-07","Cases_2020-02-08","Cases_2020-02-09","Cases_2020-02-10","Cases_2020-02-11","Cases_2020-02-12","Cases_2020-02-13","Cases_2020-02-14","Cases_2020-02-15","Cases_2020-02-16","Cases_2020-02-17","Cases_2020-02-18","Cases_2020-02-19","Cases_2020-02-20","Cases_2020-02-21","Cases_2020-02-22","Cases_2020-02-23","Cases_2020-02-24","Cases_2020-02-25","Cases_2020-02-26","Cases_2020-02-27","Cases_2020-02-28","Cases_2020-02-29","Cases_2020-03-01","Cases_2020-03-02","Cases_2020-03-03","Cases_2020-03-04","Cases_2020-03-05","Cases_2020-03-06","Cases_2020-03-07","Cases_2020-03-08","Cases_2020-03-09","Cases_2020-03-10","Cases_2020-03-11","Cases_2020-03-12","Cases_2020-03-13","Cases_2020-03-14","Cases_2020-03-15","Cases_2020-03-16","Cases_2020-03-17","Cases_2020-03-18","Cases_2020-03-19","Cases_2020-03-20","Cases_2020-03-21","Cases_2020-03-22","Cases_2020-03-23","Cases_2020-03-24","Cases_2020-03-25","Cases_2020-03-26","Cases_2020-03-27","Cases_2020-03-28","Cases_2020-03-29","Cases_2020-03-30","Cases_2020-03-31","Cases_2020-04-01","Cases_2020-04-02","Cases_2020-04-03","Cases_2020-04-04","Cases_2020-04-05","Cases_2020-04-06","Cases_2020-04-07","Cases_2020-04-08","Cases_2020-04-09","Cases_2020-04-10","Cases_2020-04-11","Cases_2020-04-12","Cases_2020-04-13","Cases_2020-04-14","Cases_2020-04-15","Cases_2020-04-16","Cases_2020-04-17","Cases_2020-04-18","Cases_2020-04-19","Cases_2020-04-20","Cases_2020-04-21","Cases_2020-04-22","Cases_2020-04-23","Cases_2020-04-24","Cases_2020-04-25","Cases_2020-04-26","Cases_2020-04-27","Cases_2020-04-28","Cases_2020-04-29","Cases_2020-04-30","Cases_2020-05-01","Cases_2020-05-02","Cases_2020-05-03","Cases_2020-05-04","Cases_2020-05-05","Cases_2020-05-06","Cases_2020-05-07","Cases_2020-05-08","Cases_2020-05-09","Cases_2020-05-10","Cases_2020-05-11","Cases_2020-05-12","Cases_2020-05-13","Cases_2020-05-14","Cases_2020-05-15","Cases_2020-05-16","Cases_2020-05-17","Cases_2020-05-18","Cases_2020-05-19","Cases_2020-05-20","Cases_2020-05-21","Cases_2020-05-22","Cases_2020-05-23","Cases_2020-05-24","Cases_2020-05-25","Cases_2020-05-26","Cases_2020-05-27","Cases_2020-05-28","Cases_2020-05-29","Growth_2020-01-22","Growth_2020-01-23","Growth_2020-01-24","Growth_2020-01-25","Growth_2020-01-26","Growth_2020-01-27","Growth_2020-01-28","Growth_2020-01-29","Growth_2020-01-30","Growth_2020-01-31","Growth_2020-02-01","Growth_2020-02-02","Growth_2020-02-03","Growth_2020-02-04","Growth_2020-02-05","Growth_2020-02-06","Growth_2020-02-07","Growth_2020-02-08","Growth_2020-02-09","Growth_2020-02-10","Growth_2020-02-11","Growth_2020-02-12","Growth_2020-02-13","Growth_2020-02-14","Growth_2020-02-15","Growth_2020-02-16","Growth_2020-02-17","Growth_2020-02-18","Growth_2020-02-19","Growth_2020-02-20","Growth_2020-02-21","Growth_2020-02-22","Growth_2020-02-23","Growth_2020-02-24","Growth_2020-02-25","Growth_2020-02-26","Growth_2020-02-27","Growth_2020-02-28","Growth_2020-02-29","Growth_2020-03-01","Growth_2020-03-02","Growth_2020-03-03","Growth_2020-03-04","Growth_2020-03-05","Growth_2020-03-06","Growth_2020-03-07","Growth_2020-03-08","Growth_2020-03-09","Growth_2020-03-10","Growth_2020-03-11","Growth_2020-03-12","Growth_2020-03-13","Growth_2020-03-14","Growth_2020-03-15","Growth_2020-03-16","Growth_2020-03-17","Growth_2020-03-18","Growth_2020-03-19","Growth_2020-03-20","Growth_2020-03-21","Growth_2020-03-22","Growth_2020-03-23","Growth_2020-03-24","Growth_2020-03-25","Growth_2020-03-26","Growth_2020-03-27","Growth_2020-03-28","Growth_2020-03-29","Growth_2020-03-30","Growth_2020-03-31","Growth_2020-04-01","Growth_2020-04-02","Growth_2020-04-03","Growth_2020-04-04","Growth_2020-04-05","Growth_2020-04-06","Growth_2020-04-07","Growth_2020-04-08","Growth_2020-04-09","Growth_2020-04-10","Growth_2020-04-11","Growth_2020-04-12","Growth_2020-04-13","Growth_2020-04-14","Growth_2020-04-15","Growth_2020-04-16","Growth_2020-04-17","Growth_2020-04-18","Growth_2020-04-19","Growth_2020-04-20","Growth_2020-04-21","Growth_2020-04-22","Growth_2020-04-23","Growth_2020-04-24","Growth_2020-04-25","Growth_2020-04-26","Growth_2020-04-27","Growth_2020-04-28","Growth_2020-04-29","Growth_2020-04-30","Growth_2020-05-01","Growth_2020-05-02","Growth_2020-05-03","Growth_2020-05-04","Growth_2020-05-05","Growth_2020-05-06","Growth_2020-05-07","Growth_2020-05-08","Growth_2020-05-09","Growth_2020-05-10","Growth_2020-05-11","Growth_2020-05-12","Growth_2020-05-13","Growth_2020-05-14","Growth_2020-05-15","Growth_2020-05-16","Growth_2020-05-17","Growth_2020-05-18","Growth_2020-05-19","Growth_2020-05-20","Growth_2020-05-21","Growth_2020-05-22","Growth_2020-05-23","Growth_2020-05-24","Growth_2020-05-25","Growth_2020-05-26","Growth_2020-05-27","Growth_2020-05-28","Growth_2020-05-29"
"FIPS13049","Charlton","GA",33,0.0242,13049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,2,2,3,3,4,4,5,5,5,6,6,7,7,7,7,7,7,8,9,9,8,11,11,12,12,13,13,14,17,17,17,17,17,19,20,26,26,26,26,29,28,28,28,29,29,29,30,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1333,0.1333,0.1,0,0,0,0,0.1,0.1,0.12,0.08,0.08,0.0667,0.0667,0.0571,0.0571,0.0571,0.0286,0.0286,0,0.025,0.0444,0.0444,0.025,0.0727,0.0545,0.05,0.05,0.0769,0.0308,0.0429,0.0588,0.0588,0.0471,0.0471,0.0353,0.0211,0.03,0.0692,0.0692,0.0692,0.0538,0.0621,0.0143,0.0143,0.0143,0.0207,0,0.0069,0.0133,0.0303,0.0242,0.0242
"FIPS20017","Chase","KS",4,0,20017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0.1333,0.1333,0.1333,0.1333,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0,0
"FIPS31029","Chase","NE",1,0,31029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0
"FIPS13051","Chatham","GA",491,0.0187,13051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,7,7,9,10,15,15,16,26,36,44,58,64,83,104,117,125,131,136,142,147,152,157,160,161,173,177,179,185,185,193,199,205,206,206,208,217,221,226,230,230,234,246,267,282,285,291,299,303,311,327,337,344,353,356,355,363,379,388,406,428,435,445,448,472,476,477,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1429,0.1111,0.12,0.1467,0.1067,0.1125,0.1308,0.1444,0.1318,0.1483,0.15,0.1373,0.1308,0.1248,0.1072,0.1023,0.0779,0.0535,0.0408,0.0355,0.0331,0.03,0.0236,0.0301,0.0282,0.0246,0.027,0.0259,0.0207,0.0221,0.0254,0.0204,0.0204,0.0144,0.0166,0.0145,0.0177,0.0209,0.0191,0.0145,0.0203,0.0307,0.0369,0.0386,0.0392,0.0355,0.0238,0.0186,0.0257,0.0273,0.0262,0.0283,0.0253,0.0158,0.0143,0.0185,0.018,0.0246,0.0341,0.0331,0.0297,0.0268,0.028,0.0202,0.0176,0.0187
"FIPS37037","Chatham","NC",610,0.0105,37037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,6,9,11,12,13,14,16,16,19,19,21,21,21,21,24,26,26,37,63,69,75,81,81,85,101,119,127,131,135,156,179,211,240,262,274,287,316,343,375,378,383,403,412,421,435,447,455,458,461,468,490,495,504,507,512,512,543,543,564,573,578,588,588,588,595,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0.1333,0.1333,0.1333,0.1333,0.1333,0,0,0,0.1,0.1333,0.1455,0.15,0.1538,0.1143,0.0875,0.0625,0.0737,0.0632,0.0667,0.0476,0.0476,0.019,0.0417,0.0385,0.0385,0.0865,0.1333,0.1304,0.1307,0.1358,0.1086,0.0518,0.0634,0.0739,0.0724,0.0763,0.0741,0.0705,0.067,0.0796,0.0908,0.0969,0.0861,0.0753,0.0665,0.0601,0.0603,0.055,0.0501,0.0432,0.0335,0.0219,0.0262,0.0286,0.0229,0.0201,0.0174,0.0141,0.0176,0.0162,0.0183,0.0181,0.0172,0.0086,0.0177,0.0144,0.0202,0.0213,0.0228,0.0153,0.0153,0.0082,0.0074,0.0105
"FIPS13053","Chattahoochee","GA",39,0.0769,13053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,5,5,5,6,6,6,7,7,8,8,8,8,8,9,11,11,12,12,12,13,13,13,12,13,12,12,12,14,15,16,17,19,19,19,19,20,19,19,20,22,24,25,30,33,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0.0667,0.0667,0.0667,0.0667,0.12,0.08,0.08,0.1,0.1,0.0333,0.0571,0.0571,0.05,0.05,0.05,0.025,0.025,0.0222,0.0545,0.0545,0.0667,0.0667,0.05,0.0308,0.0308,0.0154,0,0.0154,-0.0167,-0.0167,-0.0167,0.0286,0.0267,0.05,0.0588,0.0737,0.0526,0.0421,0.0316,0.03,0,0,0.01,0.0273,0.0333,0.048,0.0733,0.0788,0.0667,0.0769
"FIPS13055","Chattooga","GA",24,0,13055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,4,4,5,4,5,6,7,8,8,8,9,9,9,9,10,11,11,13,13,13,14,14,16,16,16,16,15,15,15,15,16,16,16,16,16,16,16,16,15,15,15,15,17,19,20,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0.1333,0.1333,0.1333,0.1333,0.1333,0,0,0.05,0.05,0.08,0.05,0.08,0.0667,0.0857,0.075,0.1,0.075,0.0667,0.0444,0.0222,0.0222,0.04,0.0364,0.0364,0.0615,0.0615,0.0462,0.0429,0.0429,0.0375,0.0375,0.0375,0.025,0.0133,-0.0133,-0.0133,-0.0133,0,0.0125,0.0125,0.0125,0.0125,0,0,0,-0.0133,-0.0133,-0.0133,-0.0133,0.0118,0.0421,0.05,0.075,0.075,0.0583,0.0417,0.0333,0,0,0
"FIPS20019","Chautauqua","KS",4,0,20019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1333,0.1333,0.1333,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIPS36013","Chautauqua","NY",82,0.0171,36013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,7,7,7,8,8,9,10,18,18,18,18,22,22,22,23,23,23,24,24,25,25,25,25,25,36,26,27,27,29,30,30,31,33,35,35,36,37,37,38,40,40,40,41,41,42,43,44,45,48,48,49,49,50,58,63,72,75,75,77,78,81,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1429,0.1429,0.1429,0.15,0.075,0.0444,0.06,0.1222,0.1111,0.1111,0.1,0.1091,0.0364,0.0364,0.0435,0.0435,0.0087,0.0167,0.0167,0.016,0.016,0.016,0.008,0.008,0.0611,0.0077,0.0148,0.0148,0.0276,-0.04,0.0267,0.0258,0.0364,0.0343,0.0286,0.0333,0.0324,0.0216,0.0158,0.025,0.02,0.015,0.0195,0.0146,0.0095,0.014,0.0182,0.0178,0.0292,0.025,0.0245,0.0204,0.02,0.0345,0.0476,0.0639,0.0693,0.0667,0.0494,0.0385,0.0222,0.0171
"FIPS35005","Chaves","NM",44,0.0227,35005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,7,8,8,10,10,10,13,13,13,14,15,15,16,18,18,19,19,19,19,19,19,21,21,21,21,21,22,22,22,22,22,22,22,22,23,23,23,24,25,25,26,27,27,27,27,28,30,30,30,30,30,31,31,33,34,35,35,39,40,42,42,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.0857,0.1,0.1,0.12,0.12,0.06,0.0769,0.0769,0.0462,0.0571,0.0667,0.0267,0.0375,0.0556,0.0444,0.0421,0.0421,0.0316,0.0105,0.0105,0,0.019,0.019,0.019,0.019,0.019,0.0091,0.0091,0.0091,0.0091,0.0091,0,0,0,0.0087,0.0087,0.0087,0.0167,0.024,0.016,0.0231,0.0296,0.0222,0.0148,0.0148,0.0143,0.02,0.02,0.02,0.02,0.0133,0.0065,0.0065,0.0182,0.0235,0.0286,0.0229,0.041,0.035,0.0381,0.0333,0.0333,0.0227
"FIPS47021","Cheatham","TN",118,0.0237,47021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,4,5,7,7,7,7,8,8,10,11,11,11,12,13,13,13,13,15,17,17,18,18,19,19,19,20,21,22,22,22,22,28,32,36,36,39,42,42,46,48,48,53,56,57,58,58,59,61,63,66,76,78,85,88,88,88,92,93,93,97,100,103,104,110,112,114,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.15,0.16,0.1429,0.1429,0.0857,0.0857,0.075,0.025,0.06,0.0727,0.0727,0.0545,0.0667,0.0462,0.0308,0.0308,0.0308,0.04,0.0471,0.0471,0.0556,0.0556,0.0421,0.0211,0.0211,0.02,0.0286,0.0273,0.0273,0.0273,0.0182,0.05,0.0625,0.0778,0.0778,0.0872,0.0667,0.0476,0.0435,0.05,0.0375,0.0415,0.05,0.0386,0.0345,0.0345,0.0203,0.0164,0.019,0.0242,0.0474,0.0487,0.0565,0.0568,0.05,0.0273,0.0304,0.0172,0.0108,0.0186,0.024,0.0214,0.0212,0.0309,0.0268,0.0246,0.0254,0.0237
"FIPS26031","Cheboygan","MI",21,0,26031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,6,7,8,8,10,10,10,10,11,10,12,12,12,12,12,14,14,14,14,14,14,15,17,17,17,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1667,0.1714,0.175,0.15,0.14,0.08,0.06,0.04,0.0545,0,0.0333,0.0333,0.0333,0.0167,0.0333,0.0286,0.0286,0.0286,0.0286,0.0286,0,0.0133,0.0353,0.0353,0.0353,0.0353,0.0235,0.0211,0.0211,0.0211,0.0211,0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0
"FIPS53007","Chelan","WA",244,0.0123,53007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,6,6,10,10,12,13,13,14,16,17,18,20,24,29,29,34,34,43,45,53,55,55,61,61,63,66,67,73,75,81,88,88,89,90,91,93,96,98,108,113,114,118,120,125,137,139,140,143,148,149,150,153,163,170,172,176,178,182,186,198,204,204,229,231,233,236,238,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.0667,0.1333,0.1333,0.16,0.14,0.15,0.1077,0.1077,0.0571,0.075,0.0588,0.0556,0.07,0.0833,0.0897,0.0828,0.0941,0.0824,0.0884,0.0711,0.0906,0.0764,0.0764,0.059,0.0525,0.0317,0.0333,0.0358,0.0329,0.0373,0.0444,0.05,0.0477,0.036,0.0333,0.022,0.0108,0.0167,0.0184,0.0333,0.0389,0.0368,0.0373,0.0367,0.0272,0.035,0.036,0.0314,0.0322,0.0311,0.0161,0.0147,0.017,0.0245,0.0259,0.0267,0.0295,0.0281,0.0209,0.0172,0.0263,0.0275,0.0255,0.041,0.039,0.03,0.0271,0.0286,0.0123
"FIPS36015","Chemung","NY",137,0.0015,36015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,7,11,12,15,15,20,22,22,35,36,38,47,49,55,59,59,60,60,60,64,69,70,71,72,73,73,75,75,76,79,103,106,108,113,119,122,123,124,125,126,126,128,129,130,131,131,131,131,132,132,133,134,134,134,134,134,134,135,136,136,136,136,136,136,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1667,0.16,0.16,0.13,0.1,0.0909,0.1143,0.1167,0.0947,0.1064,0.1102,0.0727,0.078,0.0712,0.0433,0.0367,0.0167,0.0156,0.029,0.0286,0.031,0.0333,0.0247,0.011,0.0133,0.0107,0.0105,0.0152,0.0583,0.0585,0.0611,0.0655,0.0672,0.0311,0.0276,0.0258,0.0192,0.0111,0.0063,0.0078,0.0078,0.0077,0.0076,0.0076,0.0046,0.0031,0.003,0.0015,0.003,0.0045,0.0045,0.003,0.003,0.0015,0,0.0015,0.0029,0.0029,0.0029,0.0029,0.0015,0,0.0015
"FIPS36017","Chenango","NY",130,0.0185,36017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,4,8,15,17,19,26,28,32,39,43,46,51,53,55,60,61,63,65,68,71,73,76,77,78,78,79,79,82,84,91,93,95,95,96,98,99,99,99,100,100,102,105,105,109,109,111,112,112,112,113,115,117,118,118,118,118,118,118,118,119,123,125,126,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1,0.1333,0.1333,0.0667,0.1,0.15,0.16,0.1647,0.1684,0.1692,0.1429,0.1062,0.1128,0.1116,0.087,0.0902,0.0792,0.0582,0.0567,0.0492,0.0381,0.0369,0.0382,0.031,0.0329,0.0342,0.0312,0.0256,0.0179,0.0152,0.0076,0.0122,0.0143,0.0286,0.0301,0.0337,0.0274,0.025,0.0143,0.0121,0.0081,0.0081,0.008,0.004,0.0059,0.0114,0.0114,0.0165,0.0165,0.0162,0.0125,0.0125,0.0054,0.0071,0.007,0.0085,0.0102,0.0102,0.0085,0.0051,0.0017,0,0,0.0017,0.0081,0.0112,0.0127,0.0185
"FIPS1019","Cherokee","AL",36,0.0167,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,4,5,6,6,6,6,7,7,7,7,8,9,9,9,11,12,12,12,12,13,13,12,12,12,14,14,15,15,15,15,15,16,16,17,18,18,21,22,22,24,24,24,25,26,27,27,28,29,30,31,33,33,33,33,33,33,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.15,0.12,0.1333,0.1333,0.1333,0.0667,0.0571,0.0286,0.0286,0.0286,0.05,0.0444,0.0444,0.0444,0.0727,0.0667,0.05,0.05,0.05,0.0308,0.0154,0,0,0,0.0143,0.0143,0.04,0.04,0.04,0.0133,0.0133,0.0125,0.0125,0.0235,0.0333,0.0333,0.0476,0.0545,0.0455,0.05,0.05,0.025,0.024,0.0308,0.0222,0.0222,0.0286,0.0276,0.0267,0.0258,0.0364,0.0303,0.0242,0.0182,0.0121,0,0.0059,0.0167
